smiles0,smiles1,charge0,charge1,natoms0,natoms1,system_id,group_orig,group_id,k_index,geom_id,cc_basis,cc_HF,cc_MP2_os,cc_MP2_ss,cc_CCSD_os,cc_CCSD_ss,cc_(T),cc_[T],cc_MP2_all,cc_CCSD(T)_all,cc_delta_CCSD(T),qz_HF,qz_MP2_os,qz_MP2_ss,qz_MP2_all,tz_HF,tz_MP2_os,tz_MP2_ss,tz_MP2_all,cbs_MP2_os,cbs_MP2_ss,cbs_MP2_all,cbs_CCSD(T)_all,espx_HF_es,espx_HF_hl,espx_HF_ovl,espx_MP2_es,espx_MP2_ovl,sapt_es,sapt_ex,sapt_exs2,sapt_ind,sapt_exind,sapt_disp,sapt_exdisp_os,sapt_exdisp_ss,sapt_delta_HF,sapt_all,nn_CCSD(T)_all,nn_CCSD(T)_all_05,nn_CCSD(T)_all_95,xyz,elements,reference,system_name
C#C,c1ccccc1,0,0,4,12,12726,S66x8,3057207,25,66868329,avdz,-1.06811,-0.31165,-0.51262,-0.033710000000000004,-0.45312,-0.12548,-0.11754,-1.89238,-1.68041,0.21197,-1.0124,-0.41366,-0.55311,-1.97918,-1.01445,-0.39383,-0.54813,-1.95641,-0.42813,-0.55674,-1.99728,-1.78531,-1.0975,-0.8370299999999999,0.00372,-0.90352,0.00415,-1.10892,0.2284,0.22834,-0.13014,0.01109,-1.21644,0.00925,0.0195,-0.10735,-2.29461,-1.86654,-1.94288,-1.7878599999999998,0.00674 0.09299 4.53994 0.0104 0.11257 5.75231 0.00373 0.07544 3.47586 0.01351 0.12975 6.81351 0.83661 1.11486 0.23101 1.38419 -0.16697 0.26006 0.54748 -1.28185 0.28693 -0.83667 -1.115 0.28456 -1.38416 0.16685 0.25561 -0.5475 1.28175 0.22898 1.48545 1.97968 0.2147 2.45768 -0.29629 0.26606 0.97192 -2.27598 0.31388 -1.48555 -1.97957 0.3097 -2.45764 0.29646 0.25854 -0.97214 2.276 0.21116,C C H H C C C C C C H H H H H H,-1.785,50_BenzeneEthyneCHpi
C#C,c1ccccc1,0,0,4,12,12726,S66x8,3057207,50,66868330,avdz,-0.70899,-0.07078999999999999,-0.19073,0.0494,-0.17473,-0.04298,-0.03884,-0.97051,-0.87729,0.09322,-0.6524800000000001,-0.11828,-0.20544,-0.9762,-0.65736,-0.11026,-0.20406,-0.97167,-0.12413,-0.20645,-0.98306,-0.88984,-0.62349,-0.6036,0.00037,-0.5008600000000001,0.00045,-0.63108,0.01605,0.01605,-0.04188,0.00065,-0.45952,0.00072,0.00186,-0.04952,-1.16272,-0.93508,-0.99243,-0.87646,0.00761 0.11065 5.29256 0.01127 0.13023 6.50493 0.0046 0.09309 4.22848 0.01439 0.1474 7.56613 0.83661 1.11486 0.23101 1.38419 -0.16697 0.26006 0.54748 -1.28185 0.28693 -0.83667 -1.115 0.28456 -1.38416 0.16685 0.25561 -0.5475 1.28175 0.22898 1.48545 1.97968 0.2147 2.45768 -0.29629 0.26606 0.97192 -2.27598 0.31388 -1.48555 -1.97957 0.3097 -2.45764 0.29646 0.25854 -0.97214 2.276 0.21116,C C H H C C C C C C H H H H H H,-0.895,50_BenzeneEthyneCHpi
C#C,c1ccccc1,0,0,4,12,12726,S66x8,3057207,100,66868331,avdz,-0.26051,0.00603,-0.03839,0.03767,-0.03805,-0.00683,-0.00547,-0.29287,-0.26771,0.02516,-0.24477,-0.00799,-0.04182,-0.29458,-0.24652,-0.00556,-0.04157,-0.29365,-0.00977,-0.042,-0.29653,-0.27137,-0.23743000000000006,-0.23737,1e-05,-0.18986,1e-05,-0.23867,0.0003,0.0003,-0.006999999999999999,2e-05,-0.1011,1e-05,2e-05,-0.02018,-0.36661,-0.29619,-0.30452,-0.28796,0.00932 0.145 6.75672 0.01298 0.16458 7.9691 0.00631 0.12744 5.69264 0.01609 0.18175 9.03029 0.83661 1.11486 0.23101 1.38419 -0.16697 0.26006 0.54748 -1.28185 0.28693 -0.83667 -1.115 0.28456 -1.38416 0.16685 0.25561 -0.5475 1.28175 0.22898 1.48545 1.97968 0.2147 2.45768 -0.29629 0.26606 0.97192 -2.27598 0.31388 -1.48555 -1.97957 0.3097 -2.45764 0.29646 0.25854 -0.97214 2.276 0.21116,C C H H C C C C C C H H H H H H,-0.274,50_BenzeneEthyneCHpi
C#C,C#C,0,0,4,4,11063,S66x8,3057539,-10,66870980,avtz,0.45159,-0.7709,-0.9653,-0.3259,-0.92809,-0.27693,-0.24764,-1.28461,-1.07934,0.20528,0.4512,-0.8414200000000001,-0.98457,-1.3748,0.45159,-0.7709,-0.9653,-1.28461,-0.89289,-0.99864,-1.44032,-1.23505,-3.3883,1.67532,0.04343,-2.85767,0.04153,-3.40429,4.98819,4.9520800000000005,-0.87441,0.58783,-2.28272,0.08317999999999999,0.13784000000000002,-0.9597,-1.72406,-1.3103,-1.41633,-1.19632,-0.60173 -0.02857 0.38493 0.61011 -0.02866 0.38816 -1.66374 -0.02853 0.37901 1.67214 -0.02879 0.38797 -0.00656 0.09097 3.87783 -0.01049 0.12926 5.0893 -0.00316 0.05723 2.81453 -0.01376 0.16263 6.15021,C C H H C C H H,-1.183,51_EthyneEthyneTS
C#C,C#C,0,0,4,4,11063,S66x8,3057539,-5,66870981,avtz,-0.20072,-0.57284,-0.75679,-0.21767,-0.7390000000000001,-0.21879,-0.19402,-1.53035,-1.37619,0.15416,-0.20266,-0.62362,-0.77089,-1.59717,-0.20072,-0.57284,-0.75679,-1.53035,-0.66068,-0.78117,-1.64451,-1.49035,-2.62118,0.61102,0.02924,-2.17916,0.028,-2.63475,3.17727,3.16195,-0.56931,0.33682,-1.75568,0.05459,0.08906,-0.60841,-1.9104,-1.56939,-1.63477,-1.48255,-0.60173 -0.02857 0.38493 0.61011 -0.02866 0.38816 -1.66374 -0.02853 0.37901 1.67214 -0.02879 0.38797 -0.00699 0.09603 4.02086 -0.01093 0.13432 5.23232 -0.0036 0.06229 2.95756 -0.01419 0.16769 6.29323,C C H H C C H H,-1.449,51_EthyneEthyneTS
C#C,C#C,0,0,4,4,11063,S66x8,3057539,0,66870982,avtz,-0.55225,-0.42332,-0.59492,-0.13842000000000002,-0.5897100000000001,-0.17282,-0.15199,-1.57049,-1.45321,0.11728,-0.55512,-0.46003,-0.60535,-1.62051,-0.55225,-0.42332,-0.59492,-1.57049,-0.48683,-0.61295,-1.65491,-1.5376299999999998,-2.06855,-0.008140000000000001,0.01958,-1.69818,0.01879,-2.07734,2.01777,2.01132,-0.37878,0.19178,-1.36164,0.03533,0.05778,-0.38731,-1.9024,-1.60398,-1.64872,-1.54426,-0.60173 -0.02857 0.38493 0.61011 -0.02866 0.38816 -1.66374 -0.02853 0.37901 1.67214 -0.02879 0.38797 -0.00742 0.10106 4.16337 -0.01136 0.13935 5.37483 -0.00403 0.06733 3.10007 -0.01462 0.17273 6.43574,C C H H C C H H,-1.506,51_EthyneEthyneTS
C#C,C#C,0,0,4,4,11063,S66x8,3057539,5,66870983,avtz,-0.72,-0.31073,-0.46896,-0.0811,-0.47163,-0.13648,-0.11904,-1.49969,-1.40921,0.09048,-0.72339,-0.33754,-0.47681,-1.53774,-0.72,-0.31073,-0.46896,-1.49969,-0.3571,-0.48253,-1.56303,-1.47255,-1.66165,-0.3511,0.01304,-1.34964,0.01255,-1.66606,1.27719,1.2745,-0.25762,0.10881,-1.06433,0.022580000000000003,0.03766,-0.24931,-1.79108,-1.52639,-1.56205,-1.48554,-0.60173 -0.02857 0.38493 0.61011 -0.02866 0.38816 -1.66374 -0.02853 0.37901 1.67214 -0.02879 0.38797 -0.00785 0.1061 4.30572 -0.01179 0.14439 5.51719 -0.00446 0.07236 3.24242 -0.01506 0.17776 6.5781,C C H H C C H H,-1.449,51_EthyneEthyneTS
C#C,C#C,0,0,4,4,11063,S66x8,3057539,10,66870984,avtz,-0.77772,-0.2265,-0.37107,-0.04043,-0.37841,-0.10787,-0.0933,-1.3752799999999998,-1.30443,0.07086,-0.7812899999999999,-0.24642,-0.37711,-1.40483,-0.77772,-0.2265,-0.37107,-1.3752799999999998,-0.26096,-0.38152,-1.4237799999999998,-1.35292,-1.35666,-0.52409,0.00865,-1.09235,0.00834,-1.35831,0.80733,0.8062199999999999,-0.17941,0.0619,-0.83885,0.01429,0.02468,-0.16391,-1.63229,-1.39822,-1.42309,-1.36911,-0.60173 -0.02857 0.38493 0.61011 -0.02866 0.38816 -1.66374 -0.02853 0.37901 1.67214 -0.02879 0.38797 -0.00828 0.11112 4.44769 -0.01222 0.14941 5.65916 -0.00489 0.07738 3.38439 -0.01549 0.18278 6.72007,C C H H C C H H,-1.335,51_EthyneEthyneTS
C#C,C#C,0,0,4,4,11063,S66x8,3057539,25,66870985,avtz,-0.67779,-0.08279,-0.18884,0.01957,-0.20031,-0.053860000000000005,-0.0454,-0.94942,-0.91239,0.03703,-0.68003,-0.09224,-0.19198,-0.96425,-0.67779,-0.08279,-0.18884,-0.94942,-0.09913,-0.19427,-0.97343,-0.9364,-0.79867,-0.58655,0.00247,-0.63284,0.0024,-0.79972,0.20509,0.20502,-0.06923,0.01214,-0.43089,0.0034700000000000004,0.0069700000000000005,-0.05979,-1.13196,-0.96341,-0.97904,-0.94672,-0.60173 -0.02857 0.38493 0.61011 -0.02866 0.38816 -1.66374 -0.02853 0.37901 1.67214 -0.02879 0.38797 -0.00957 0.12612 4.87206 -0.0135 0.16441 6.08353 -0.00617 0.09239 3.80877 -0.01677 0.19779 7.14444,C C H H C C H H,-0.93,51_EthyneEthyneTS
C#C,C#C,0,0,4,4,11063,S66x8,3057539,50,66870986,avtz,-0.3955,-0.00873,-0.06833,0.03375,-0.07702,-0.01823,-0.01463,-0.47256,-0.45699,0.01556,-0.39399,-0.01234,-0.06937,-0.47571,-0.3955,-0.00873,-0.06833,-0.47256,-0.01497,-0.07014,-0.4791,-0.46354,-0.39246,-0.37068,0.0003,-0.3087,0.00029,-0.39584,0.023180000000000003,0.023180000000000003,-0.01944,0.00113,-0.16463,0.00032,0.0007700000000000001,-0.0246,-0.57911,-0.48785,-0.5086,-0.46515,-0.60173 -0.02857 0.38493 0.61011 -0.02866 0.38816 -1.66374 -0.02853 0.37901 1.67214 -0.02879 0.38797 -0.0117 0.15101 5.57604 -0.01564 0.1893 6.78751 -0.00831 0.11728 4.51274 -0.0189 0.22268 7.84842,C C H H C C H H,-0.462,51_EthyneEthyneTS
C#C,C#C,0,0,4,4,11063,S66x8,3057539,100,66870987,avtz,-0.13238,0.00683,-0.01313,0.01731,-0.01668,-0.00287,-0.00197,-0.13867000000000002,-0.13460999999999998,0.00406,-0.1316,0.00593,-0.01329,-0.13896,-0.13238,0.00683,-0.01313,-0.13867000000000002,0.00527,-0.01342,-0.13974,-0.13568,-0.12876,-0.12852,1e-05,-0.10132,1e-05,-0.12993,0.0005200000000000001,0.0005200000000000001,-0.00278,2e-05,-0.03647,0.0,1e-05,-0.0053,-0.17394,-0.14232999999999998,-0.14724,-0.13747,-0.60173 -0.02857 0.38493 0.61011 -0.02866 0.38816 -1.66374 -0.02853 0.37901 1.67214 -0.02879 0.38797 -0.01594 0.20056 6.97719 -0.01988 0.23885 8.18866 -0.01255 0.16682 5.9139 -0.02315 0.27222 9.24957,C C H H C C H H,-0.135,51_EthyneEthyneTS
CC(=O)O,c1ccccc1,0,0,8,12,13916,S66x8,3057351,-10,66869476,avdz,2.15639,-2.48575,-2.99798,-1.24543,-2.56228,-0.8204,-0.8681,-3.32734,-2.47172,0.85562,1.99213,-3.25972,-3.36933,-4.63692,1.97959,-3.0596400000000004,-3.30937,-4.3894199999999985,-3.40572,-3.4130800000000003,-4.8266800000000005,-3.97105,-6.43931,5.78089,0.09304,-6.54881,0.10168,-6.42662,12.08481,11.96734,-4.35075,2.75208,-8.13063,0.35344000000000003,0.55165,-2.3955,-5.56151,-3.99697,-4.46568,-3.67071,0.07186 0.17414 5.54464 -0.13809 0.57113 4.11323 -0.60628 1.62058 3.73397 0.26512 -0.40643 3.27395 -0.2381 0.98348 6.19463 -0.50422 -0.72248 5.76159 1.12036 -0.06199 5.70966 0.09642 -0.08052 2.37254 0.96408 0.87509 0.37801 1.43106 -0.41313 0.11899 0.53413 -1.47764 0.04242 -0.83033 -1.2536 0.22086 -1.29759 0.03441 0.48024 -0.40045 1.09978 0.5616 1.65983 1.69993 0.44604 2.48952 -0.58721 -0.01701 0.89696 -2.47739 -0.15201 -1.52576 -2.07962 0.16412 -2.3544 0.20802 0.62856 -0.76046 2.09377 0.78476,C C O O H H H H C C C C C C H H H H H H,-3.895,52_BenzeneAcOHOHpi
CC(=O)O,c1ccccc1,0,0,8,12,13916,S66x8,3057351,-5,66869477,avdz,0.3482,-1.99922,-2.44653,-0.98581,-2.1109,-0.68313,-0.7229899999999999,-4.09754,-3.43163,0.66591,0.23511,-2.60128,-2.73739,-5.10357,0.22846,-2.44806,-2.69164,-4.91124,-2.71309,-2.77077,-5.24876,-4.58285,-5.12016,2.97399,0.0657,-5.08849,0.07268,-5.13052,8.05535,7.99898,-2.95223,1.6924400000000002,-6.48351,0.24234,0.38228,-1.7232599999999998,-5.91709,-4.600619999999998,-5.17776,-4.34022,0.08178 0.15416 5.67889 -0.12817 0.55115 4.24748 -0.59636 1.6006 3.86822 0.27504 -0.42641 3.40819 -0.22818 0.9635 6.32887 -0.4943 -0.74246 5.89584 1.13028 -0.08197 5.8439 0.10633 -0.1005 2.50679 0.96408 0.87509 0.37801 1.43106 -0.41313 0.11899 0.53413 -1.47764 0.04242 -0.83033 -1.2536 0.22086 -1.29759 0.03441 0.48024 -0.40045 1.09978 0.5616 1.65983 1.69993 0.44604 2.48952 -0.58721 -0.01701 0.89696 -2.47739 -0.15201 -1.52576 -2.07962 0.16412 -2.3544 0.20802 0.62856 -0.76046 2.09377 0.78476,C C O O H H H H C C C C C C H H H H H H,-4.523,52_BenzeneAcOHOHpi
CC(=O)O,c1ccccc1,0,0,8,12,13916,S66x8,3057351,0,66869478,avdz,-0.7406699999999999,-1.60999,-2.0031,-0.7769199999999999,-1.74327,-0.5691,-0.6027600000000001,-4.35376,-3.82996,0.52381,-0.8045,-2.08222,-2.23227,-5.119,-0.8073600000000001,-1.9643,-2.19734,-4.96899,-2.16828,-2.2577700000000003,-5.23055,-4.70675,-4.1702,1.18902,0.0463,-4.04921,0.05188,-4.19284,5.36455,5.3377300000000005,-2.02923,1.03037,-5.20317,0.16518,0.26524000000000003,-1.23739,-5.837280000000002,-4.67927,-4.97247,-4.50617,0.09158 0.13441 5.81158 -0.11837 0.5314 4.38018 -0.58656 1.58084 4.00092 0.28484 -0.44617 3.54089 -0.21838 0.94375 6.46157 -0.4845 -0.76221 6.02853 1.14008 -0.10172 5.9766 0.11614 -0.12025 2.63949 0.96408 0.87509 0.37801 1.43106 -0.41313 0.11899 0.53413 -1.47764 0.04242 -0.83033 -1.2536 0.22086 -1.29759 0.03441 0.48024 -0.40045 1.09978 0.5616 1.65983 1.69993 0.44604 2.48952 -0.58721 -0.01701 0.89696 -2.47739 -0.15201 -1.52576 -2.07962 0.16412 -2.3544 0.20802 0.62856 -0.76046 2.09377 0.78476,C C O O H H H H C C C C C C H H H H H H,-4.6610000000000005,52_BenzeneAcOHOHpi
CC(=O)O,c1ccccc1,0,0,8,12,13916,S66x8,3057351,5,66869479,avdz,-1.36631,-1.29681,-1.64468,-0.6080899999999999,-1.44268,-0.47392,-0.50253,-4.3078,-3.89099,0.4168,-1.38626,-1.67075,-1.82632,-4.8833199999999986,-1.3867,-1.57949,-1.79962,-4.76581,-1.73734,-1.84581,-4.9694,-4.5526,-3.46842,0.07393,0.03253,-3.29367,0.03694,-3.49521,3.56324,3.5506300000000004,-1.41247,0.61947,-4.19954,0.11187,0.1843,-0.8904200000000001,-5.5187599999999986,-4.51851,-4.73111,-4.38647,0.10131 0.11481 5.94327 -0.10864 0.5118 4.51186 -0.57683 1.56124 4.1326 0.29457 -0.46577 3.67258 -0.20866 0.92415 6.59326 -0.47477 -0.78181 6.16022 1.14981 -0.12132 6.10829 0.12586 -0.13985 2.77117 0.96408 0.87509 0.37801 1.43106 -0.41313 0.11899 0.53413 -1.47764 0.04242 -0.83033 -1.2536 0.22086 -1.29759 0.03441 0.48024 -0.40045 1.09978 0.5616 1.65983 1.69993 0.44604 2.48952 -0.58721 -0.01701 0.89696 -2.47739 -0.15201 -1.52576 -2.07962 0.16412 -2.3544 0.20802 0.62856 -0.76046 2.09377 0.78476,C C O O H H H H C C C C C C H H H H H H,-4.519,52_BenzeneAcOHOHpi
CC(=O)O,c1ccccc1,0,0,8,12,13916,S66x8,3057351,10,66869480,avdz,-1.6933900000000002,-1.04486,-1.35488,-0.47211,-1.1970299999999998,-0.39461,-0.41902,-4.09312,-3.75713,0.33599,-1.6767900000000002,-1.34441,-1.49983,-4.5210300000000005,-1.67559,-1.27325,-1.47937,-4.4282,-1.3963299999999998,-1.5147700000000002,-4.58789,-4.25191,-2.93808,-0.59918,0.0228,-2.73395,0.02625,-2.96403,2.36117,2.3553,-0.99797,0.36823,-3.41006,0.0754,0.12833,-0.64527,-5.084219999999998,-4.20599,-4.31885,-4.0959,0.11096 0.09538 6.07384 -0.099 0.49236 4.64243 -0.56719 1.54181 4.26317 0.30421 -0.4852 3.80315 -0.19901 0.90471 6.72383 -0.46512 -0.80125 6.29079 1.15945 -0.14076 6.23886 0.13551 -0.15929 2.90174 0.96408 0.87509 0.37801 1.43106 -0.41313 0.11899 0.53413 -1.47764 0.04242 -0.83033 -1.2536 0.22086 -1.29759 0.03441 0.48024 -0.40045 1.09978 0.5616 1.65983 1.69993 0.44604 2.48952 -0.58721 -0.01701 0.89696 -2.47739 -0.15201 -1.52576 -2.07962 0.16412 -2.3544 0.20802 0.62856 -0.76046 2.09377 0.78476,C C O O H H H H C C C C C C H H H H H H,-4.228,52_BenzeneAcOHOHpi
CC(=O)O,c1ccccc1,0,0,8,12,13916,S66x8,3057351,25,66869481,avdz,-1.80582,-0.54606,-0.7728,-0.20558,-0.6952699999999999,-0.22772,-0.24294,-3.12468,-2.93439,0.19029,-1.72223,-0.71211,-0.8496799999999999,-3.28401,-1.71973,-0.6761699999999999,-0.8401200000000001,-3.23602,-0.73833,-0.85665,-3.31721,-3.12692,-1.93324,-1.26659,0.00772,-1.71901,0.00929,-1.94873,0.67393,0.6733899999999999,-0.39094,0.07371,-1.88998,0.02249,0.043230000000000005,-0.26579,-3.68207,-3.1085700000000003,-3.19183,-3.02398,0.13954 0.03777 6.46083 -0.07041 0.43476 5.02942 -0.5386 1.48421 4.65016 0.3328 -0.5428 4.19013 -0.17042 0.84711 7.11081 -0.43654 -0.85885 6.67778 1.18804 -0.19836 6.62584 0.1641 -0.21689 3.28873 0.96408 0.87509 0.37801 1.43106 -0.41313 0.11899 0.53413 -1.47764 0.04242 -0.83033 -1.2536 0.22086 -1.29759 0.03441 0.48024 -0.40045 1.09978 0.5616 1.65983 1.69993 0.44604 2.48952 -0.58721 -0.01701 0.89696 -2.47739 -0.15201 -1.52576 -2.07962 0.16412 -2.3544 0.20802 0.62856 -0.76046 2.09377 0.78476,C C O O H H H H C C C C C C H H H H H H,-3.1210000000000004,52_BenzeneAcOHOHpi
CC(=O)O,c1ccccc1,0,0,8,12,13916,S66x8,3057351,50,66869482,avdz,-1.25367,-0.18613,-0.32624000000000003,-0.028110000000000003,-0.29998,-0.09242,-0.0992,-1.76604,-1.67418,0.09185,-1.15919,-0.26247,-0.35699000000000003,-1.77866,-1.16362,-0.24769,-0.35378000000000004,-1.76508,-0.27325,-0.35934,-1.7917900000000002,-1.69993,-1.10702,-1.02674,0.0012,-0.95387,0.00156,-1.1146,0.08031,0.0803,-0.11505,0.005520000000000001,-0.7895,0.00282,0.006640000000000001,-0.09358,-2.01744,-1.70616,-1.77814,-1.63285,0.1864 -0.05665 7.09522 -0.02355 0.34033 5.66381 -0.49174 1.38978 5.28455 0.37966 -0.63723 4.82453 -0.12356 0.75268 7.74521 -0.38968 -0.95328 7.31217 1.2349 -0.29279 7.26024 0.21096 -0.31132 3.92312 0.96408 0.87509 0.37801 1.43106 -0.41313 0.11899 0.53413 -1.47764 0.04242 -0.83033 -1.2536 0.22086 -1.29759 0.03441 0.48024 -0.40045 1.09978 0.5616 1.65983 1.69993 0.44604 2.48952 -0.58721 -0.01701 0.89696 -2.47739 -0.15201 -1.52576 -2.07962 0.16412 -2.3544 0.20802 0.62856 -0.76046 2.09377 0.78476,C C O O H H H H C C C C C C H H H H H H,-1.705,52_BenzeneAcOHOHpi
CC(=O)O,c1ccccc1,0,0,8,12,13916,S66x8,3057351,100,66869483,avdz,-0.4797,-0.02433,-0.07762999999999999,0.02113,-0.07307000000000001,-0.01892,-0.02016,-0.5816600000000001,-0.55057,0.03109,-0.4501,-0.04623,-0.08475,-0.58109,-0.45317,-0.04191,-0.08407,-0.57915,-0.04939,-0.08525,-0.5847399999999999,-0.55365,-0.4301,-0.4288,3e-05,-0.36992,4e-05,-0.43264,0.00154,0.00154,-0.01949,9e-05,-0.19352,5e-05,0.00015,-0.02759,-0.67142,-0.56395,-0.59446,-0.5311100000000001,0.27859 -0.24241 8.34322 0.06864 0.15457 6.91182 -0.39955 1.20402 6.53256 0.47185 -0.82299 6.07253 -0.03137 0.56692 8.99321 -0.29749 -1.13904 8.56017 1.32709 -0.47855 8.50824 0.30315 -0.49708 5.17113 0.96408 0.87509 0.37801 1.43106 -0.41313 0.11899 0.53413 -1.47764 0.04242 -0.83033 -1.2536 0.22086 -1.29759 0.03441 0.48024 -0.40045 1.09978 0.5616 1.65983 1.69993 0.44604 2.48952 -0.58721 -0.01701 0.89696 -2.47739 -0.15201 -1.52576 -2.07962 0.16412 -2.3544 0.20802 0.62856 -0.76046 2.09377 0.78476,C C O O H H H H C C C C C C H H H H H H,-0.5579999999999999,52_BenzeneAcOHOHpi
CC(=O)N,c1ccccc1,0,0,9,12,13792,S66x8,3057315,-10,66869188,avdz,1.24409,-1.97549,-2.54699,-0.93806,-2.29936,-0.7146899999999999,-0.72324,-3.2783900000000004,-2.70802,0.57038,1.27468,-2.64334,-2.83629,-4.20495,1.27311,-2.47784,-2.78992,-3.99464,-2.76411,-2.87013,-4.35957,-3.78919,-7.63943,4.29039,0.0931,-7.42927,0.10024,-7.660939999999999,11.78733,11.66285,-4.0522300000000016,2.98803,-6.99374,0.32631,0.52215,-2.00005,-5.08315,-3.84218,-4.12514,-3.60885,0.14215 0.52114 6.10224 0.11931 0.61603 4.59383 0.3658 1.65946 4.00659 -0.18474 -0.53898 3.94266 1.17387 0.60535 6.43732 -0.27975 -0.40551 6.48327 -0.40731 1.36498 6.50901 -0.15954 -0.54599 2.93602 -0.34052 -1.39447 4.43836 0.85556 0.35853 1.04975 1.3429 -0.67538 0.25116 0.47781 -1.3767 -0.58782 -0.87483 -1.04256 -0.63045 -1.3624 -0.00701 0.16585 -0.49844 0.69316 1.00699 1.51383 0.90268 1.71277 2.39288 -0.93334 0.28196 0.85608 -2.17891 -1.20682 -1.54541 -1.5857 -1.28242 -2.41157 0.25347 0.13078 -0.86611 1.49034 1.63804,C C O N H H H H H C C C C C C H H H H H H,-3.763,53_BenzeneAcNH2NHpi
CC(=O)N,c1ccccc1,0,0,9,12,13792,S66x8,3057315,-5,66869189,avdz,-0.18443,-1.59528,-2.10176,-0.7399600000000001,-1.91702,-0.5986199999999999,-0.6057,-3.88146,-3.44003,0.44143,-0.13742,-2.12013,-2.33022,-4.58777,-0.13877,-1.99117,-2.29403,-4.42397,-2.21424,-2.35662,-4.70828,-4.26685,-6.1399300000000006,2.0618,0.06786,-5.89166,0.07406,-6.16745,8.116539999999999,8.054260000000001,-2.81263,1.93438,-5.67411,0.23331,0.37757,-1.39852,-5.39091,-4.261430000000002,-4.4986,-4.07934,0.12159 0.45595 6.21827 0.09874 0.55084 4.70985 0.34523 1.59427 4.12261 -0.2053 -0.60417 4.05868 1.1533 0.54016 6.55334 -0.30031 -0.4707 6.59929 -0.42788 1.29979 6.62504 -0.1801 -0.61118 3.05205 -0.36108 -1.45966 4.55438 0.85556 0.35853 1.04975 1.3429 -0.67538 0.25116 0.47781 -1.3767 -0.58782 -0.87483 -1.04256 -0.63045 -1.3624 -0.00701 0.16585 -0.49844 0.69316 1.00699 1.51383 0.90268 1.71277 2.39288 -0.93334 0.28196 0.85608 -2.17891 -1.20682 -1.54541 -1.5857 -1.28242 -2.41157 0.25347 0.13078 -0.86611 1.49034 1.63804,C C O N H H H H H C C C C C C H H H H H H,-4.247,53_BenzeneAcNH2NHpi
CC(=O)N,c1ccccc1,0,0,9,12,13792,S66x8,3057315,0,66869190,avdz,-1.04758,-1.2916,-1.7403400000000002,-0.58215,-1.60172,-0.50226,-0.50851,-4.07952,-3.7337,0.34581,-0.985,-1.70566,-1.92116,-4.61182,-0.98682,-1.60475,-1.89289,-4.48446,-1.77929,-1.9418,-4.7060900000000006,-4.36028,-5.00249,0.64002,0.04938,-4.73352,0.05467,-5.02986,5.58731,5.5561099999999985,-1.97888,1.24468,-4.62708,0.16567,0.27228,-0.97762,-5.34349,-4.33107,-4.5259,-4.17278,0.10114 0.39111 6.33367 0.07829 0.486 4.82525 0.32478 1.52943 4.23801 -0.22575 -0.66901 4.17408 1.13285 0.47532 6.66874 -0.32077 -0.53553 6.71469 -0.44833 1.23496 6.74044 -0.20055 -0.67602 3.16744 -0.38153 -1.5245 4.66978 0.85556 0.35853 1.04975 1.3429 -0.67538 0.25116 0.47781 -1.3767 -0.58782 -0.87483 -1.04256 -0.63045 -1.3624 -0.00701 0.16585 -0.49844 0.69316 1.00699 1.51383 0.90268 1.71277 2.39288 -0.93334 0.28196 0.85608 -2.17891 -1.20682 -1.54541 -1.5857 -1.28242 -2.41157 0.25347 0.13078 -0.86611 1.49034 1.63804,C C O N H H H H H C C C C C C H H H H H H,-4.346,53_BenzeneAcNH2NHpi
CC(=O)N,c1ccccc1,0,0,9,12,13792,S66x8,3057315,5,66869191,avdz,-1.5364,-1.04771,-1.44546,-0.45597,-1.34076,-0.42184,-0.42763,-4.02957,-3.75497,0.2746,-1.46207,-1.37619,-1.5891,-4.42737,-1.46461,-1.29689,-1.567,-4.3285,-1.43406,-1.60524,-4.50137,-4.22677,-4.12613,-0.2457,0.03585,-3.84937,0.04028,-4.15034,3.84111,3.82549,-1.41321,0.7964100000000001,-3.79075,0.11687,0.19588,-0.68601,-5.09004,-4.18794,-4.3311199999999985,-4.05835,0.08074 0.32643 6.44878 0.05789 0.42132 4.94036 0.30438 1.46475 4.35312 -0.24616 -0.73368 4.28919 1.11245 0.41064 6.78385 -0.34117 -0.60021 6.8298 -0.46873 1.17028 6.85555 -0.22096 -0.7407 3.28256 -0.40193 -1.58917 4.78489 0.85556 0.35853 1.04975 1.3429 -0.67538 0.25116 0.47781 -1.3767 -0.58782 -0.87483 -1.04256 -0.63045 -1.3624 -0.00701 0.16585 -0.49844 0.69316 1.00699 1.51383 0.90268 1.71277 2.39288 -0.93334 0.28196 0.85608 -2.17891 -1.20682 -1.54541 -1.5857 -1.28242 -2.41157 0.25347 0.13078 -0.86611 1.49034 1.63804,C C O N H H H H H C C C C C C H H H H H H,-4.216,53_BenzeneAcNH2NHpi
